20240418;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO EN LOS SECTORES DEL 400 AL 425 - DISTRITO DE SAN JUAN DE LURIGANCHO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA Y LOS ANEXOS;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;6214995037;PERFIL;100;20180102;20231112;150132;NA
20240418;AMPLIACIÓN Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL ESQUEMA CENTROS POBLADOS RURALES DE LA MARGEN DERECHA E IZQUIERDA DEL VALLE-SECTORES 432  433  434 Y 451- DISTRITO DE PAC;DEPARTAMENTO LIMA;LIMA;PACHACAMAC;120535815.4;EXPEDIENTE TECNICO;62.5;20150902;20250630;150123;NA
20240418;MEJORAMIENTO INFRAESTRUCTURA DEL CENTRO DE SERVICIOS COMAS DISTRITO DE COMAS - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DEPARTAMENTO LIMA;LIMA;COMAS;13604868.09;EXPEDIENTE TECNICO;11;20180101;20231231;150110;NA
20240418;ESQUEMA ANEXO 22 PAMPA DE JICAMARCA DE CANTO GRANDE - SECTORIZACION Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL DISTRITO SAN ANTONIO DE HUAROCHIRI;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;298695249.6;OBRA;100;20190108;20241231;150132;IVC CONTRATISTAS GENERALES S.A. 
20240418;MEJORAMIENTO DE RESERVORIOS Y CISTERNAS DE AGUA POTABLE DE LA ADMINISTRACIÓN DE LA GERENCIA DE SERVICIOS SUR 6 DISTRITOS DE LA PROVINCIA DE LIMA DEPARTAMENTO DE LIMA;DEPARTAMENTO LIMA;LIMA;VILLA MARIA DEL TRIUNFO/SAN JUAN DE MIRAFLORES/CHORRILLOS/SAN BORJA/VILLA EL SALVADOR/SANTIAGO DE SURCO;17550023.28;EXPEDIENTE TECNICO;;20120112;20231015;150143;NA
20240418;REHABILITACIÓN Y MEJORAMIENTO DE LAS ESTACIONES DE BOMBEO Y REBOMBEO DE LA ADMINISTRACIÓN DE LA GERENCIA DE SERVICIOS SUR;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE MIRAFLORES/VILLA EL SALVADOR/VILLA MARIA DEL TRIUNFO;17856823.62;EXPEDIENTE TECNICO;62.5;20140101;20231216;150133;NA
20240418;MEJORAMIENTO Y AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 140  141  142  143  144  145  146  155  156  157 Y 169 (ESQUEMA ALTOS DE HUAMPANÍ) DISTRITO LURIGANCHO CHOSIC;DEPARTAMENTO LIMA;LIMA;LURIGANCHO/CHACLACAYO;101709800;FICHA TECNICA;33.33;20100414;20241231;150118;NA
20240418;MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 273  277 278 280 394 395 DISTRITO DE VENTANILLA;DEPARTAMENTO LIMA;PROV. CONST. DEL CALLAO;VENTANILLA;732107783.9;EXPEDIENTE TECNICO;100;20190402;20261101;70106;NA
20240418;INSTALACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL ESQUEMA INTEGRAL VILLAS DE ANCON - DISTRITO DE ANCON;DEPARTAMENTO LIMA;LIMA;ANCON;337084367.7;EXPEDIENTE TECNICO;;20100831;20221231;150102;NA
20240418;INSTALACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO PARA LA ASOCIACION PRO VIVIENDA PROFAM PERU - DISTRITO DE SANTA ROSA;DEPARTAMENTO LIMA;LIMA;SANTA ROSA;118280987.8;EXPEDIENTE TECNICO;83.33;20100831;20260830;150139;NA
